"No.","Time","Source","Destination","Protocol","Length","Info"
"7742","110.389332","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7743","110.389332","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7744","110.389332","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7745","110.389332","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7746","110.389332","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7747","110.389332","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7748","110.389332","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7749","110.389332","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7750","110.389332","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7751","110.389332","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7752","110.389417","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7753","110.389417","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7754","110.389547","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7755","110.389742","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7756","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7757","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7758","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7759","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7760","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7761","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7762","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7763","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7764","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7765","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7766","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7767","110.390704","36.92.238.141","192.168.100.80","DCP-PFT","1292",""
"7768","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7769","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7770","110.390704","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7771","110.390785","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7772","110.390909","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7773","110.391078","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7774","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7775","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7776","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7777","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7778","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7779","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7780","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7781","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7782","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7783","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7784","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7785","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7786","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7787","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7788","110.392135","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7789","110.392216","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7790","110.392216","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7791","110.392284","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7792","110.393363","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7793","110.393363","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7794","110.393363","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7795","110.393363","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7796","110.393363","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7797","110.393514","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7798","110.396733","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7799","110.396797","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7800","110.396814","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7801","110.396843","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7802","110.396858","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7803","110.396881","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7804","110.396904","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7805","110.396904","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7806","110.396904","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7807","110.396935","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7808","110.396952","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7809","110.396995","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7810","110.397942","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7811","110.397985","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7812","110.398002","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7813","110.398045","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7814","110.398045","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7815","110.398045","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7816","110.398045","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7817","110.398045","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7818","110.398083","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7819","110.398099","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7820","110.398114","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7821","110.398136","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7822","110.398151","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7823","110.398169","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7824","110.398176","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7825","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7826","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7827","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7828","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7829","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7830","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7831","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7832","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7833","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7834","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7835","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7836","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7837","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7838","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7839","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7840","110.398296","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7841","110.398428","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7842","110.398622","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7843","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7844","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7845","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7846","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7847","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7848","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7849","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7850","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7851","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7852","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7853","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7854","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7855","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7856","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7857","110.399823","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7858","110.399922","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7859","110.399922","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7860","110.399980","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7861","110.400094","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7862","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7863","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7864","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7865","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7866","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7867","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7868","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7869","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7870","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7871","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7872","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7873","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7874","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7875","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7876","110.401171","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7877","110.401250","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7878","110.401434","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7879","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7880","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7881","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7882","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7883","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7884","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7885","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7886","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7887","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7888","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7889","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7890","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7891","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7892","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7893","110.402639","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7894","110.402748","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7895","110.402748","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7896","110.402865","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7897","110.403121","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7898","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7899","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7900","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7901","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7902","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7903","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7904","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7905","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7906","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7907","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7908","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7909","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7910","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7911","110.403914","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7912","110.403989","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7913","110.404050","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7914","110.404142","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"7915","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7916","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7917","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7918","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7919","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7920","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7921","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7922","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7923","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7924","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7925","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7926","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7927","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7928","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7929","110.405350","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7930","110.405437","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7931","110.405437","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"7932","110.405508","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
